fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2018,General Operating Fund,Mayor-Office of Sustainability,3,Materials and Supplies,313,Food,2671
2018,General Operating Fund,Mayor-Office of Sustainability,3,Materials and Supplies,320,Office Materials and Supplies,1500
2018,General Operating Fund,Mayor-Office of Sustainability,3,Materials and Supplies,324,"Precision, Photographic and Artists",500
2018,General Operating Fund,Mayor-Office of Sustainability,3,Materials and Supplies,325,Printing,11293
2018,General Operating Fund,Mayor-Office of Sustainability,4,Equipment,427,Computer Equipment & Peripherals,1362
2018,General Operating Fund,Mayor-Office of Sustainability,4,Equipment,430,Furniture and Furnishings,514
2018,General Operating Fund,Mayors Office-Mural Arts Program,1,Personal Services,101,Perm Full Time-Civilian,488147
2018,General Operating Fund,Mayors Office-Mural Arts Program,1,Personal Services,101,Perm Full Time-Civilian,46976
2018,General Operating Fund,Mayors Office-Mural Arts Program,1,Personal Services,161,Overtime-Civilian,13864
2018,General Operating Fund,Mayors Office-Mural Arts Program,2,Purchase of Services,250,Professional Consult/Spec Services,1244276
2018,General Operating Fund,Mayors Office-Mural Arts Program,2,Purchase of Services,250,Professional Consult/Spec Services,131339
2018,General Operating Fund,Free Library,1,Personal Services,100,Salary Control,26978
2018,General Operating Fund,Free Library,1,Personal Services,100,Salary Control,19801
2018,General Operating Fund,Free Library,1,Personal Services,101,Perm Full Time-Civilian,5361803
2018,General Operating Fund,Free Library,1,Personal Services,101,Perm Full Time-Civilian,1468673
2018,General Operating Fund,Free Library,1,Personal Services,101,Perm Full Time-Civilian,6877234
2018,General Operating Fund,Free Library,1,Personal Services,101,Perm Full Time-Civilian,1351334
2018,General Operating Fund,Free Library,1,Personal Services,101,Perm Full Time-Civilian,17218820
2018,General Operating Fund,Free Library,1,Personal Services,109,Plus/Minus Gross Adj,4226
2018,General Operating Fund,Free Library,1,Personal Services,109,Plus/Minus Gross Adj,27899
2018,General Operating Fund,Free Library,1,Personal Services,109,Plus/Minus Gross Adj,2172
2018,General Operating Fund,Free Library,1,Personal Services,109,Plus/Minus Gross Adj,107793
2018,General Operating Fund,Free Library,1,Personal Services,109,Plus/Minus Gross Adj,21750
2018,General Operating Fund,Free Library,1,Personal Services,121,Temporary/Seasonal,476292
2018,General Operating Fund,Free Library,1,Personal Services,121,Temporary/Seasonal,562149
2018,General Operating Fund,Free Library,1,Personal Services,121,Temporary/Seasonal,194844
2018,General Operating Fund,Free Library,1,Personal Services,121,Temporary/Seasonal,1576294
2018,General Operating Fund,Free Library,1,Personal Services,161,Overtime-Civilian,31572
2018,General Operating Fund,Free Library,1,Personal Services,161,Overtime-Civilian,280847
2018,General Operating Fund,Free Library,1,Personal Services,161,Overtime-Civilian,321340
2018,General Operating Fund,Free Library,1,Personal Services,161,Overtime-Civilian,230160
2018,General Operating Fund,Free Library,1,Personal Services,161,Overtime-Civilian,13485
2018,General Operating Fund,Free Library,1,Personal Services,171,"Holiday ""G""(2/3 Shifts)",3496
2018,General Operating Fund,Free Library,1,Personal Services,171,"Holiday ""G""(2/3 Shifts)",13404
2018,General Operating Fund,Free Library,1,Personal Services,181,Shift,76
2018,General Operating Fund,Free Library,1,Personal Services,181,Shift,32238
2018,General Operating Fund,Free Library,1,Personal Services,181,Shift,5186
2018,General Operating Fund,Free Library,1,Personal Services,181,Shift,145
2018,General Operating Fund,Free Library,1,Personal Services,181,Shift,16764
2018,General Operating Fund,Free Library,1,Personal Services,199,Sick Pay(b Time)-Civilian,50627
2018,General Operating Fund,Free Library,1,Personal Services,199,Sick Pay(b Time)-Civilian,309
2018,General Operating Fund,Free Library,1,Personal Services,199,Sick Pay(b Time)-Civilian,13115
2018,General Operating Fund,Free Library,2,Purchase of Services,201,Cleaning and Laundering,27156
2018,General Operating Fund,Free Library,2,Purchase of Services,202,Janitorial Services,24237
2018,General Operating Fund,Free Library,2,Purchase of Services,209,Telephone,1055425
2018,General Operating Fund,Free Library,2,Purchase of Services,211,Transportation,2941
2018,General Operating Fund,Free Library,2,Purchase of Services,211,Transportation,617
2018,General Operating Fund,Free Library,2,Purchase of Services,215,Licenses Permits Inspection Charges,499
2018,General Operating Fund,Free Library,2,Purchase of Services,216,Commercial Off-Shelf Comp Software,55447
2018,General Operating Fund,Free Library,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,21216
2018,General Operating Fund,Free Library,2,Purchase of Services,250,Professional Consult/Spec Services,5841
2018,General Operating Fund,Free Library,2,Purchase of Services,250,Professional Consult/Spec Services,170000
2018,General Operating Fund,Free Library,2,Purchase of Services,255,Dues,85
2018,General Operating Fund,Free Library,2,Purchase of Services,256,Seminar and Training Sessions,425
2018,General Operating Fund,Free Library,2,Purchase of Services,256,Seminar and Training Sessions,2405
2018,General Operating Fund,Free Library,2,Purchase of Services,260,Repair and Maintenance Charges,40678
2018,General Operating Fund,Free Library,2,Purchase of Services,260,Repair and Maintenance Charges,588083
2018,General Operating Fund,Free Library,2,Purchase of Services,266,Maint/Support-Computr Hardware/Soft,300798
2018,General Operating Fund,Free Library,2,Purchase of Services,285,Rents,771
2018,General Operating Fund,Free Library,2,Purchase of Services,285,Rents,27453
2018,General Operating Fund,Free Library,3,Materials and Supplies,305,Building and Construction,38663
2018,General Operating Fund,Free Library,3,Materials and Supplies,305,Building and Construction,511
2018,General Operating Fund,Free Library,3,Materials and Supplies,306,Library Materials,1952105
2018,General Operating Fund,Free Library,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,11956
2018,General Operating Fund,Free Library,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,20653
2018,General Operating Fund,Free Library,3,Materials and Supplies,310,Electrical and Communication,191
2018,General Operating Fund,Free Library,3,Materials and Supplies,310,Electrical and Communication,15846
2018,General Operating Fund,Free Library,3,Materials and Supplies,310,Electrical and Communication,329
2018,General Operating Fund,Free Library,3,Materials and Supplies,312,Fire Fighting and Safety,2075
2018,General Operating Fund,Free Library,3,Materials and Supplies,312,Fire Fighting and Safety,792
2018,General Operating Fund,Free Library,3,Materials and Supplies,316,General Hardware and Minor Tools,25
2018,General Operating Fund,Free Library,3,Materials and Supplies,316,General Hardware and Minor Tools,4078
2018,General Operating Fund,Free Library,3,Materials and Supplies,316,General Hardware and Minor Tools,2424
2018,General Operating Fund,Free Library,3,Materials and Supplies,317,Hospital and Laboratory,38
2018,General Operating Fund,Free Library,3,Materials and Supplies,318,"Janitorial, Laundry and Household",52115
2018,General Operating Fund,Free Library,3,Materials and Supplies,318,"Janitorial, Laundry and Household",8478
2018,General Operating Fund,Free Library,3,Materials and Supplies,320,Office Materials and Supplies,2432
2018,General Operating Fund,Free Library,3,Materials and Supplies,320,Office Materials and Supplies,2593
2018,General Operating Fund,Free Library,3,Materials and Supplies,320,Office Materials and Supplies,149
2018,General Operating Fund,Free Library,3,Materials and Supplies,320,Office Materials and Supplies,19384
2018,General Operating Fund,Free Library,3,Materials and Supplies,320,Office Materials and Supplies,3775
2018,General Operating Fund,Free Library,3,Materials and Supplies,322,Small Power Tools and Hand Tools,628
2018,General Operating Fund,Free Library,3,Materials and Supplies,324,"Precision, Photographic and Artists",3637
2018,General Operating Fund,Free Library,3,Materials and Supplies,324,"Precision, Photographic and Artists",2896
2018,General Operating Fund,Free Library,3,Materials and Supplies,324,"Precision, Photographic and Artists",496
2018,General Operating Fund,Free Library,3,Materials and Supplies,325,Printing,3463
2018,General Operating Fund,Free Library,3,Materials and Supplies,325,Printing,33380
2018,General Operating Fund,Free Library,3,Materials and Supplies,326,Recreational and Educational,1007
2018,General Operating Fund,Free Library,3,Materials and Supplies,399,Other Materials and Supplies (Noc),19008
2018,General Operating Fund,Free Library,4,Equipment,410,Electrical Lighting Communication,560
2018,General Operating Fund,Free Library,4,Equipment,411,General Equipment and Machinery,1268
2018,General Operating Fund,Free Library,4,Equipment,420,Office Equipment,7632
2018,General Operating Fund,Free Library,4,Equipment,423,Plumbing/Air Conditioning/Space Htg,3391
2018,General Operating Fund,Free Library,4,Equipment,427,Computer Equipment & Peripherals,51821
2018,General Operating Fund,Free Library,4,Equipment,430,Furniture and Furnishings,1411
2018,General Operating Fund,Free Library,4,Equipment,430,Furniture and Furnishings,863
2018,General Operating Fund,Free Library,4,Equipment,430,Furniture and Furnishings,20742
2018,General Operating Fund,Free Library,4,Equipment,499,Other Equipment (Noc),1207
2018,General Operating Fund,Free Library,4,Equipment,499,Other Equipment (Noc),10637
2018,General Operating Fund,Commission on Human Relations,1,Personal Services,100,Salary Control,13879
2018,General Operating Fund,Commission on Human Relations,1,Personal Services,101,Perm Full Time-Civilian,2077712
2018,General Operating Fund,Commission on Human Relations,1,Personal Services,131,Board,50000
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,209,Telephone,1000
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,210,Postage,50
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,211,Transportation,3250
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,500
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,250,Professional Consult/Spec Services,3500
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,255,Dues,2000
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,256,Seminar and Training Sessions,4857
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,258,Court Reporters,15500
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,260,Repair and Maintenance Charges,3500
2018,General Operating Fund,Commission on Human Relations,2,Purchase of Services,266,Maint/Support-Computr Hardware/Soft,500
2018,General Operating Fund,Commission on Human Relations,3,Materials and Supplies,320,Office Materials and Supplies,9731
2018,General Operating Fund,Commission on Human Relations,3,Materials and Supplies,324,"Precision, Photographic and Artists",1500
2018,General Operating Fund,Commission on Human Relations,3,Materials and Supplies,325,Printing,1500
2018,General Operating Fund,Commission on Human Relations,3,Materials and Supplies,399,Other Materials and Supplies (Noc),15000
2018,General Operating Fund,Commission on Human Relations,4,Equipment,420,Office Equipment,300
2018,General Operating Fund,Civil Service Commission,1,Personal Services,101,Perm Full Time-Civilian,104996
2018,General Operating Fund,Civil Service Commission,1,Personal Services,131,Board,61380
2018,General Operating Fund,Civil Service Commission,2,Purchase of Services,250,Professional Consult/Spec Services,29500
2018,General Operating Fund,Civil Service Commission,3,Materials and Supplies,320,Office Materials and Supplies,375
2018,General Operating Fund,Civil Service Commission,3,Materials and Supplies,325,Printing,125
2018,General Operating Fund,Civil Service Commission,4,Equipment,427,Computer Equipment & Peripherals,594
2018,General Operating Fund,Civil Service Commission,9,Advances & Other Misc Payments,999,Standby Authorizations,20000000
2018,General Operating Fund,Personnel,1,Personal Services,101,Perm Full Time-Civilian,1894714
2018,General Operating Fund,Personnel,1,Personal Services,101,Perm Full Time-Civilian,279585
2018,General Operating Fund,Personnel,1,Personal Services,101,Perm Full Time-Civilian,1123683
2018,General Operating Fund,Personnel,1,Personal Services,101,Perm Full Time-Civilian,807079
2018,General Operating Fund,Personnel,1,Personal Services,101,Perm Full Time-Civilian,721143
2018,General Operating Fund,Personnel,1,Personal Services,121,Temporary/Seasonal,60000
2018,General Operating Fund,Personnel,1,Personal Services,121,Temporary/Seasonal,50000
2018,General Operating Fund,Personnel,1,Personal Services,161,Overtime-Civilian,3249
2018,General Operating Fund,Personnel,1,Personal Services,161,Overtime-Civilian,1653
2018,General Operating Fund,Personnel,1,Personal Services,161,Overtime-Civilian,30000
2018,General Operating Fund,Personnel,1,Personal Services,161,Overtime-Civilian,12000
2018,General Operating Fund,Personnel,2,Purchase of Services,205,Refuse/Garbage/Silt/Sludge Removal,225
2018,General Operating Fund,Personnel,2,Purchase of Services,209,Telephone,36
2018,General Operating Fund,Personnel,2,Purchase of Services,210,Postage,19775
2018,General Operating Fund,Personnel,2,Purchase of Services,210,Postage,5000
2018,General Operating Fund,Personnel,2,Purchase of Services,211,Transportation,87
2018,General Operating Fund,Personnel,2,Purchase of Services,211,Transportation,314
2018,General Operating Fund,Personnel,2,Purchase of Services,211,Transportation,232625
2018,General Operating Fund,Personnel,2,Purchase of Services,216,Commercial Off-Shelf Comp Software,191
2018,General Operating Fund,Personnel,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,5000
2018,General Operating Fund,Personnel,2,Purchase of Services,240,Advertising/Promotional Activities,9441
2018,General Operating Fund,Personnel,2,Purchase of Services,240,Advertising/Promotional Activities,3000
2018,General Operating Fund,Personnel,2,Purchase of Services,250,Professional Consult/Spec Services,42000
2018,General Operating Fund,Personnel,2,Purchase of Services,250,Professional Consult/Spec Services,9900
2018,General Operating Fund,Personnel,2,Purchase of Services,250,Professional Consult/Spec Services,350
2018,General Operating Fund,Personnel,2,Purchase of Services,250,Professional Consult/Spec Services,31000
2018,General Operating Fund,Personnel,2,Purchase of Services,250,Professional Consult/Spec Services,487270
2018,General Operating Fund,Personnel,2,Purchase of Services,255,Dues,3750
2018,General Operating Fund,Personnel,2,Purchase of Services,255,Dues,6817
2018,General Operating Fund,Personnel,2,Purchase of Services,255,Dues,12000
2018,General Operating Fund,Personnel,2,Purchase of Services,255,Dues,3050
2018,General Operating Fund,Personnel,2,Purchase of Services,256,Seminar and Training Sessions,4000
2018,General Operating Fund,Personnel,2,Purchase of Services,256,Seminar and Training Sessions,1000
2018,General Operating Fund,Personnel,2,Purchase of Services,256,Seminar and Training Sessions,15306
2018,General Operating Fund,Personnel,2,Purchase of Services,260,Repair and Maintenance Charges,5150
2018,General Operating Fund,Personnel,2,Purchase of Services,260,Repair and Maintenance Charges,13158
2018,General Operating Fund,Personnel,2,Purchase of Services,260,Repair and Maintenance Charges,24612
2018,General Operating Fund,Personnel,2,Purchase of Services,266,Maint/Support-Computr Hardware/Soft,5100
2018,General Operating Fund,Personnel,2,Purchase of Services,282,Rent/Lease-Purchase Computer Equip,2194
2018,General Operating Fund,Personnel,2,Purchase of Services,285,Rents,175
2018,General Operating Fund,Personnel,2,Purchase of Services,285,Rents,16544
2018,General Operating Fund,Personnel,3,Materials and Supplies,304,Books and Other Publications,2050
2018,General Operating Fund,Personnel,3,Materials and Supplies,304,Books and Other Publications,9982
2018,General Operating Fund,Personnel,3,Materials and Supplies,304,Books and Other Publications,1195
2018,General Operating Fund,Personnel,3,Materials and Supplies,304,Books and Other Publications,1560
2018,General Operating Fund,Personnel,3,Materials and Supplies,304,Books and Other Publications,265
2018,General Operating Fund,Personnel,3,Materials and Supplies,307,Chemicals and Gases,500
2018,General Operating Fund,Personnel,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,750
2018,General Operating Fund,Personnel,3,Materials and Supplies,317,Hospital and Laboratory,18000
2018,General Operating Fund,Personnel,3,Materials and Supplies,320,Office Materials and Supplies,300
2018,General Operating Fund,Personnel,3,Materials and Supplies,320,Office Materials and Supplies,2050
2018,General Operating Fund,Personnel,3,Materials and Supplies,320,Office Materials and Supplies,500
2018,General Operating Fund,Personnel,3,Materials and Supplies,320,Office Materials and Supplies,16500
2018,General Operating Fund,Personnel,3,Materials and Supplies,324,"Precision, Photographic and Artists",1030
2018,General Operating Fund,Personnel,3,Materials and Supplies,324,"Precision, Photographic and Artists",4768
2018,General Operating Fund,Personnel,3,Materials and Supplies,325,Printing,500
2018,General Operating Fund,Personnel,3,Materials and Supplies,325,Printing,100
2018,General Operating Fund,Personnel,3,Materials and Supplies,325,Printing,4512
2018,General Operating Fund,Personnel,3,Materials and Supplies,325,Printing,500
2018,General Operating Fund,Personnel,3,Materials and Supplies,325,Printing,20
2018,General Operating Fund,Personnel,4,Equipment,420,Office Equipment,4350
2018,General Operating Fund,Office of Arts & Culture,1,Personal Services,101,Perm Full Time-Civilian,244110
2018,General Operating Fund,Office of Arts & Culture,1,Personal Services,121,Temporary/Seasonal,75768
2018,General Operating Fund,Office of Arts & Culture,2,Purchase of Services,210,Postage,334
2018,General Operating Fund,Office of Arts & Culture,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,1504
2018,General Operating Fund,Office of Arts & Culture,2,Purchase of Services,250,Professional Consult/Spec Services,479400
2018,General Operating Fund,Office of Arts & Culture,2,Purchase of Services,255,Dues,400
2018,General Operating Fund,Office of Arts & Culture,2,Purchase of Services,260,Repair and Maintenance Charges,762
2018,General Operating Fund,Office of Arts & Culture,3,Materials and Supplies,320,Office Materials and Supplies,7000
2018,General Operating Fund,Office of Arts & Culture,5,"Contributions, Indemnities, Refunds, Taxes",505,Contributions-Ed & Non-Prof Rec Org,230688
2018,General Operating Fund,Office of Arts & Culture,5,"Contributions, Indemnities, Refunds, Taxes",517,Contributions-Gov & Non-Prof Not Ed,3140000
2018,General Operating Fund,Office of Property Assessments,1,Personal Services,100,Salary Control,50000
2018,General Operating Fund,Office of Property Assessments,1,Personal Services,101,Perm Full Time-Civilian,11163100
2018,General Operating Fund,Office of Property Assessments,1,Personal Services,121,Temporary/Seasonal,50000
2018,General Operating Fund,Office of Property Assessments,1,Personal Services,161,Overtime-Civilian,50000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,202,Janitorial Services,5000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,210,Postage,174248
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,211,Transportation,20000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,240,Advertising/Promotional Activities,500
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,250,Professional Consult/Spec Services,1461378
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,251,Information Technology-Prof Service,15000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,255,Dues,45000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,256,Seminar and Training Sessions,50000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,258,Court Reporters,10000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,260,Repair and Maintenance Charges,25000
2018,General Operating Fund,Office of Property Assessments,2,Purchase of Services,284,Ground and Building Rental,22000
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,304,Books and Other Publications,16000
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,313,Food,100
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,316,General Hardware and Minor Tools,100
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,320,Office Materials and Supplies,53000
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,324,"Precision, Photographic and Artists",66068
2018,General Operating Fund,Office of Property Assessments,3,Materials and Supplies,325,Printing,581332
2018,General Operating Fund,Office of Property Assessments,4,Equipment,420,Office Equipment,16000
2018,General Operating Fund,Office of Property Assessments,4,Equipment,430,Furniture and Furnishings,50000
2018,General Operating Fund,City Controller,1,Personal Services,100,Salary Control,43673
2018,General Operating Fund,City Controller,1,Personal Services,101,Perm Full Time-Civilian,8283036
2018,General Operating Fund,City Controller,1,Personal Services,111,Perm Part Time,25056
2018,General Operating Fund,City Controller,1,Personal Services,121,Temporary/Seasonal,25000
2018,General Operating Fund,City Controller,1,Personal Services,161,Overtime-Civilian,50000
2018,General Operating Fund,City Controller,2,Purchase of Services,210,Postage,500
2018,General Operating Fund,City Controller,2,Purchase of Services,211,Transportation,1600
2018,General Operating Fund,City Controller,2,Purchase of Services,215,Licenses Permits Inspection Charges,206
2018,General Operating Fund,City Controller,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,1050
2018,General Operating Fund,City Controller,2,Purchase of Services,250,Professional Consult/Spec Services,126000
2018,General Operating Fund,City Controller,2,Purchase of Services,251,Information Technology-Prof Service,86000
2018,General Operating Fund,City Controller,2,Purchase of Services,252,Accounting and Auditing Services,229094
2018,General Operating Fund,City Controller,2,Purchase of Services,255,Dues,7000
2018,General Operating Fund,City Controller,2,Purchase of Services,256,Seminar and Training Sessions,33000
2018,General Operating Fund,City Controller,2,Purchase of Services,266,Maint/Support-Computr Hardware/Soft,13000
2018,General Operating Fund,City Controller,3,Materials and Supplies,320,Office Materials and Supplies,15000
2018,General Operating Fund,City Controller,4,Equipment,420,Office Equipment,10000
2018,General Operating Fund,Board of Revision of Taxes,1,Personal Services,101,Perm Full Time-Civilian,942999
2018,General Operating Fund,Board of Revision of Taxes,2,Purchase of Services,240,Advertising/Promotional Activities,100
2018,General Operating Fund,Board of Revision of Taxes,2,Purchase of Services,250,Professional Consult/Spec Services,47300
2018,General Operating Fund,Board of Revision of Taxes,2,Purchase of Services,258,Court Reporters,30000
2018,General Operating Fund,Board of Revision of Taxes,2,Purchase of Services,260,Repair and Maintenance Charges,3200
2018,General Operating Fund,Board of Revision of Taxes,2,Purchase of Services,286,Rental of Parking Spaces,9600
2018,General Operating Fund,Board of Revision of Taxes,3,Materials and Supplies,304,Books and Other Publications,1000
2018,General Operating Fund,Board of Revision of Taxes,3,Materials and Supplies,320,Office Materials and Supplies,2677
2018,General Operating Fund,Board of Revision of Taxes,3,Materials and Supplies,324,"Precision, Photographic and Artists",1500
2018,General Operating Fund,Board of Revision of Taxes,3,Materials and Supplies,325,Printing,550
2018,General Operating Fund,Board of Revision of Taxes,3,Materials and Supplies,399,Other Materials and Supplies (Noc),1000
2018,General Operating Fund,Board of Revision of Taxes,4,Equipment,420,Office Equipment,3000
2018,General Operating Fund,Board of Revision of Taxes,4,Equipment,427,Computer Equipment & Peripherals,3000
2018,General Operating Fund,Board of Revision of Taxes,4,Equipment,430,Furniture and Furnishings,3000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,101,Perm Full Time-Civilian,862491
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,101,Perm Full Time-Civilian,2291112
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,101,Perm Full Time-Civilian,828258
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,111,Perm Part Time,29536
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,121,Temporary/Seasonal,27476
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,121,Temporary/Seasonal,1000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,131,Board,35000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,1,Personal Services,161,Overtime-Civilian,10000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,210,Postage,50
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,211,Transportation,10000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,211,Transportation,700
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,216,Commercial Off-Shelf Comp Software,160000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,250,Professional Consult/Spec Services,84000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,250,Professional Consult/Spec Services,67000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,251,Information Technology-Prof Service,1255000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,251,Information Technology-Prof Service,40940
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,255,Dues,500
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,256,Seminar and Training Sessions,500
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,256,Seminar and Training Sessions,3500
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,258,Court Reporters,15849
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,260,Repair and Maintenance Charges,1950
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,260,Repair and Maintenance Charges,1500
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,2,Purchase of Services,285,Rents,10560
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,3,Materials and Supplies,304,Books and Other Publications,450
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,3,Materials and Supplies,320,Office Materials and Supplies,6465
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,3,Materials and Supplies,320,Office Materials and Supplies,3000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,3,Materials and Supplies,325,Printing,1000
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,3,Materials and Supplies,325,Printing,750
2018,General Operating Fund,Mayor-Office of the Chief Adm Officer,4,Equipment,420,Office Equipment,5000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,1,Personal Services,101,Perm Full Time-Civilian,1592757
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,1,Personal Services,101,Perm Full Time-Civilian,420000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,1,Personal Services,101,Perm Full Time-Civilian,639500
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,1,Personal Services,121,Temporary/Seasonal,12584
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,1,Personal Services,121,Temporary/Seasonal,15086
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,209,Telephone,13000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,209,Telephone,4000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,210,Postage,20000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,211,Transportation,2500
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,211,Transportation,25000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,211,Transportation,8000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,230,Meals-Non-Travel & Officl Entertain,42000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,240,Advertising/Promotional Activities,20000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,240,Advertising/Promotional Activities,5000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,250,Professional Consult/Spec Services,2930595
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,250,Professional Consult/Spec Services,36281405
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,250,Professional Consult/Spec Services,30000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,255,Dues,2000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,255,Dues,500
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,256,Seminar and Training Sessions,18000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,2,Purchase of Services,266,Maint/Support-Computr Hardware/Soft,5000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,304,Books and Other Publications,5000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,6270
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,25500
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,308,Dry Goods/Notions/Wearing Apparel,1780
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,310,Electrical and Communication,5000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,313,Food,1000
2018,General Operating Fund,Mayor-Office of Comm Schools & Pre-K,3,Materials and Supplies,320,Office Materials and Supplies,47000
